id,timestamp,frequency_hz,rssi_dbm,source_file
2,2025-04-22 12:54:22.930546,5500000000.0,-65.53,17
3,2025-04-22 12:54:27.283547,5500000000.0,-62.74,17
4,2025-04-22 12:54:31.570572,5500000000.0,-63.09,17
5,2025-04-22 12:54:35.963068,5500000000.0,-65.64,17
6,2025-04-22 12:54:40.394599,5500000000.0,-70.38,17
7,2025-04-22 12:54:44.707722,5500000000.0,-66.96,17
8,2025-04-22 12:54:49.020657,5500000000.0,-81.28,17
9,2025-04-22 12:54:53.419731,5500000000.0,-67.78,17
10,2025-04-22 12:54:57.731257,5500000000.0,-72.16,17
11,2025-04-22 12:55:02.047643,5500000000.0,-76.45,17
12,2025-04-22 12:55:06.400878,5500000000.0,-77.88,17
13,2025-04-22 12:55:10.753602,5500000000.0,-78.31,17
14,2025-04-22 12:55:15.086110,5500000000.0,-80.12,17
15,2025-04-22 12:55:19.382649,5500000000.0,-59.82,17
16,2025-04-22 12:55:23.814931,5500000000.0,-65.45,17
17,2025-04-22 12:55:28.166653,5500000000.0,-57.1,17
18,2025-04-22 12:55:32.511186,5500000000.0,-53.81,17
19,2025-04-22 12:55:36.864901,5500000000.0,-68.82,17
20,2025-04-22 12:55:41.226648,5500000000.0,-80.19,17
21,2025-04-22 12:55:45.505877,5500000000.0,-70.14,17
22,2025-04-22 12:55:49.834023,5500000000.0,-63.48,17
23,2025-04-22 12:55:54.218197,5500000000.0,-69.5,17
24,2025-04-22 12:55:58.614647,5500000000.0,-61.08,17
25,2025-04-22 12:56:02.968153,5500000000.0,-58.77,17
26,2025-04-22 12:56:07.272505,5500000000.0,-59.35,17
27,2025-04-22 12:56:11.604811,5500000000.0,-56.08,17
1,2025-04-22 12:57:06.890263,5500000000.0,-64.0,18
2,2025-04-22 12:57:11.145942,5500000000.0,-75.31,18
3,2025-04-22 12:57:15.463341,5500000000.0,-63.95,18
4,2025-04-22 12:57:19.892307,5500000000.0,-63.08,18
5,2025-04-22 12:57:24.315212,5500000000.0,-61.96,18
6,2025-04-22 12:57:28.717207,5500000000.0,-58.07,18
7,2025-04-22 12:57:33.050538,5500000000.0,-71.05,18
8,2025-04-22 12:57:37.525265,5500000000.0,-69.29,18
9,2025-04-22 12:57:41.821832,5500000000.0,-68.69,18
10,2025-04-22 12:57:46.091969,5500000000.0,-62.02,18
11,2025-04-22 12:57:50.396014,5500000000.0,-65.33,18
12,2025-04-22 12:57:54.799137,5500000000.0,-64.98,18
13,2025-04-22 12:57:59.108298,5500000000.0,-66.77,18
14,2025-04-22 12:58:03.435825,5500000000.0,-67.53,18
15,2025-04-22 12:58:07.820058,5500000000.0,-68.27,18
16,2025-04-22 12:58:12.130832,5500000000.0,-59.02,18
17,2025-04-22 12:58:16.505130,5500000000.0,-62.68,18
18,2025-04-22 12:58:20.843517,5500000000.0,-59.6,18
19,2025-04-22 12:58:25.171163,5500000000.0,-69.44,18
20,2025-04-22 12:58:29.610481,5500000000.0,-69.01,18
21,2025-04-22 12:58:34.119694,5500000000.0,-65.09,18
22,2025-04-22 12:58:38.461818,5500000000.0,-68.58,18
23,2025-04-22 12:58:42.827526,5500000000.0,-66.35,18
24,2025-04-22 12:58:47.156667,5500000000.0,-63.0,18
25,2025-04-22 12:58:51.587483,5500000000.0,-62.65,18
26,2025-04-22 12:58:55.923520,5500000000.0,-65.35,18
27,2025-04-22 12:59:00.306596,5500000000.0,-57.01,18
1,2025-04-22 12:59:49.794826,5500000000.0,-67.55,19
2,2025-04-22 12:59:54.158021,5500000000.0,-78.97,19
3,2025-04-22 12:59:58.443913,5500000000.0,-67.87,19
4,2025-04-22 13:00:02.829785,5500000000.0,-68.72,19
5,2025-04-22 13:00:07.094966,5500000000.0,-64.69,19
6,2025-04-22 13:00:11.459819,5500000000.0,-58.22,19
7,2025-04-22 13:00:15.742003,5500000000.0,-72.17,19
8,2025-04-22 13:00:20.037186,5500000000.0,-80.05,19
9,2025-04-22 13:00:24.395358,5500000000.0,-67.71,19
10,2025-04-22 13:00:28.745635,5500000000.0,-78.57,19
11,2025-04-22 13:00:33.009594,5500000000.0,-76.17,19
12,2025-04-22 13:00:37.347601,5500000000.0,-75.83,19
13,2025-04-22 13:00:41.719187,5500000000.0,-75.13,19
14,2025-04-22 13:00:46.018147,5500000000.0,-75.05,19
15,2025-04-22 13:00:50.392934,5500000000.0,-59.15,19
16,2025-04-22 13:00:54.717917,5500000000.0,-63.73,19
17,2025-04-22 13:00:59.017121,5500000000.0,-64.92,19
18,2025-04-22 13:01:03.280122,5500000000.0,-61.98,19
19,2025-04-22 13:01:07.621029,5500000000.0,-73.15,19
20,2025-04-22 13:01:11.893970,5500000000.0,-74.87,19
21,2025-04-22 13:01:16.212702,5500000000.0,-69.1,19
22,2025-04-22 13:01:20.601845,5500000000.0,-56.41,19
23,2025-04-22 13:01:24.917670,5500000000.0,-64.86,19
24,2025-04-22 13:01:29.332035,5500000000.0,-67.63,19
25,2025-04-22 13:01:33.643570,5500000000.0,-63.8,19
26,2025-04-22 13:01:37.943794,5500000000.0,-72.34,19
27,2025-04-22 13:01:42.470950,5500000000.0,-84.35,19
1,2025-04-22 13:02:34.588081,5500000000.0,-63.06,20
2,2025-04-22 13:02:39.023592,5500000000.0,-68.73,20
3,2025-04-22 13:02:43.316864,5500000000.0,-63.29,20
4,2025-04-22 13:02:47.649696,5500000000.0,-62.97,20
5,2025-04-22 13:02:52.197123,5500000000.0,-67.12,20
6,2025-04-22 13:02:56.479293,5500000000.0,-63.66,20
7,2025-04-22 13:03:00.821367,5500000000.0,-66.62,20
8,2025-04-22 13:03:05.152843,5500000000.0,-68.51,20
9,2025-04-22 13:03:09.622733,5500000000.0,-68.79,20
10,2025-04-22 13:03:13.916307,5500000000.0,-61.51,20
11,2025-04-22 13:03:18.620896,5500000000.0,-63.33,20
12,2025-04-22 13:03:23.044209,5500000000.0,-63.88,20
13,2025-04-22 13:03:27.413668,5500000000.0,-63.93,20
14,2025-04-22 13:03:31.830801,5500000000.0,-64.01,20
15,2025-04-22 13:03:36.549078,5500000000.0,-52.99,20
16,2025-04-22 13:03:40.879618,5500000000.0,-51.73,20
17,2025-04-22 13:03:45.182048,5500000000.0,-68.25,20
18,2025-04-22 13:03:49.578609,5500000000.0,-64.98,20
19,2025-04-22 13:03:54.007378,5500000000.0,-66.4,20
20,2025-04-22 13:03:58.342712,5500000000.0,-67.56,20
21,2025-04-22 13:04:02.591745,5500000000.0,-66.42,20
22,2025-04-22 13:04:06.922890,5500000000.0,-56.11,20
23,2025-04-22 13:04:11.285400,5500000000.0,-65.58,20
24,2025-04-22 13:04:15.624277,5500000000.0,-65.71,20
25,2025-04-22 13:04:19.934222,5500000000.0,-59.01,20
26,2025-04-22 13:04:24.386567,5500000000.0,-68.61,20
27,2025-04-22 13:04:29.168735,5500000000.0,-58.33,20
1,2025-04-22 13:05:37.215259,5500000000.0,-64.79,21
2,2025-04-22 13:05:41.578503,5500000000.0,-63.11,21
3,2025-04-22 13:05:45.964175,5500000000.0,-65.03,21
4,2025-04-22 13:05:50.360674,5500000000.0,-64.03,21
5,2025-04-22 13:05:54.758490,5500000000.0,-64.71,21
6,2025-04-22 13:05:59.114712,5500000000.0,-65.93,21
7,2025-04-22 13:06:03.434122,5500000000.0,-64.28,21
8,2025-04-22 13:06:08.067189,5500000000.0,-66.05,21
9,2025-04-22 13:06:12.396440,5500000000.0,-65.92,21
10,2025-04-22 13:06:16.770621,5500000000.0,-59.66,21
11,2025-04-22 13:06:21.110236,5500000000.0,-61.68,21
12,2025-04-22 13:06:25.534385,5500000000.0,-61.86,21
13,2025-04-22 13:06:30.177329,5500000000.0,-61.55,21
14,2025-04-22 13:06:34.471763,5500000000.0,-61.61,21
15,2025-04-22 13:06:39.239882,5500000000.0,-51.87,21
16,2025-04-22 13:06:44.010642,5500000000.0,-48.56,21
17,2025-04-22 13:06:48.295184,5500000000.0,-72.57,21
18,2025-04-22 13:06:52.594556,5500000000.0,-70.69,21
19,2025-04-22 13:06:56.907161,5500000000.0,-64.05,21
20,2025-04-22 13:07:01.264115,5500000000.0,-65.14,21
21,2025-04-22 13:07:05.771742,5500000000.0,-63.84,21
22,2025-04-22 13:07:10.298516,5500000000.0,-58.43,21
23,2025-04-22 13:07:14.611165,5500000000.0,-62.56,21
24,2025-04-22 13:07:18.922469,5500000000.0,-66.08,21
25,2025-04-22 13:07:23.343280,5500000000.0,-58.1,21
26,2025-04-22 13:07:27.628433,5500000000.0,-63.14,21
27,2025-04-22 13:07:31.944551,5500000000.0,-56.76,21
1,2025-04-22 13:08:19.617537,5500000000.0,-69.29,22
2,2025-04-22 13:08:24.149255,5500000000.0,-71.23,22
3,2025-04-22 13:08:28.501433,5500000000.0,-69.39,22
4,2025-04-22 13:08:32.796089,5500000000.0,-69.54,22
5,2025-04-22 13:08:37.185306,5500000000.0,-65.17,22
6,2025-04-22 13:08:41.877400,5500000000.0,-81.13,22
7,2025-04-22 13:08:46.189205,5500000000.0,-69.44,22
8,2025-04-22 13:08:50.466388,5500000000.0,-71.18,22
9,2025-04-22 13:08:54.763710,5500000000.0,-66.88,22
10,2025-04-22 13:08:59.226199,5500000000.0,-70.74,22
11,2025-04-22 13:09:03.677413,5500000000.0,-70.2,22
12,2025-04-22 13:09:08.110605,5500000000.0,-70.14,22
13,2025-04-22 13:09:12.509915,5500000000.0,-68.66,22
14,2025-04-22 13:09:16.879260,5500000000.0,-68.89,22
15,2025-04-22 13:09:21.222136,5500000000.0,-52.3,22
16,2025-04-22 13:09:25.743614,5500000000.0,-50.27,22
17,2025-04-22 13:09:30.165279,5500000000.0,-65.52,22
18,2025-04-22 13:09:34.446027,5500000000.0,-70.72,22
19,2025-04-22 13:09:38.759842,5500000000.0,-68.5,22
20,2025-04-22 13:09:43.069507,5500000000.0,-69.12,22
21,2025-04-22 13:09:47.367672,5500000000.0,-66.31,22
22,2025-04-22 13:09:51.647190,5500000000.0,-64.91,22
23,2025-04-22 13:09:55.952072,5500000000.0,-63.33,22
24,2025-04-22 13:10:00.270774,5500000000.0,-68.18,22
25,2025-04-22 13:10:04.897060,5500000000.0,-62.68,22
26,2025-04-22 13:10:09.609003,5500000000.0,-66.33,22
27,2025-04-22 13:10:13.902891,5500000000.0,-65.06,22
